Sample,Type,PET,IS,Temp,mz105
0.25% PET in LUFA soil,Sample,2.5,without,523,1.85E-10
0.25% PET in LUFA soil,Sample,2.5,without,528,1.85E-10
0.25% PET in LUFA soil,Sample,2.5,without,533,1.85E-10
0.25% PET in LUFA soil,Sample,2.5,without,538,1.85E-10
0.25% PET in LUFA soil,Sample,2.5,without,543,1.85E-10
0.25% PET in LUFA soil,Sample,2.5,without,548,1.85E-10
0.25% PET in LUFA soil,Sample,2.5,without,553,1.85E-10
0.25% PET in LUFA soil,Sample,2.5,without,558,1.84E-10
0.25% PET in LUFA soil,Sample,2.5,without,563,1.84E-10
0.25% PET in LUFA soil,Sample,2.5,without,568,1.84E-10
0.25% PET in LUFA soil,Sample,2.5,without,573,1.84E-10
0.25% PET in LUFA soil,Sample,2.5,without,578,1.83E-10
0.25% PET in LUFA soil,Sample,2.5,without,583,1.83E-10
0.25% PET in LUFA soil,Sample,2.5,without,588,1.83E-10
0.25% PET in LUFA soil,Sample,2.5,without,593,1.83E-10
0.25% PET in LUFA soil,Sample,2.5,without,598,1.83E-10
0.25% PET in LUFA soil,Sample,2.5,without,603,1.84E-10
0.25% PET in LUFA soil,Sample,2.5,without,608,1.84E-10
0.25% PET in LUFA soil,Sample,2.5,without,613,1.85E-10
0.25% PET in LUFA soil,Sample,2.5,without,618,1.85E-10
0.25% PET in LUFA soil,Sample,2.5,without,623,1.85E-10
0.25% PET in LUFA soil,Sample,2.5,without,628,1.84E-10
0.25% PET in LUFA soil,Sample,2.5,without,633,1.84E-10
0.25% PET in LUFA soil,Sample,2.5,without,638,1.83E-10
0.25% PET in LUFA soil,Sample,2.5,without,643,1.83E-10
0.25% PET in LUFA soil,Sample,2.5,without,648,1.82E-10
0.25% PET in LUFA soil,Sample,2.5,without,653,1.82E-10
0.25% PET in LUFA soil,Sample,2.5,without,658,1.82E-10
0.25% PET in LUFA soil,Sample,2.5,without,663,1.82E-10
0.25% PET in LUFA soil,Sample,2.5,without,668,1.83E-10
0.25% PET in LUFA soil,Sample,2.5,without,673,1.83E-10
0.25% PET in LUFA soil,Sample,2.5,without,678,1.84E-10
0.25% PET in LUFA soil,Sample,2.5,without,683,1.84E-10
0.25% PET in LUFA soil,Sample,2.5,without,688,1.84E-10
0.25% PET in LUFA soil,Sample,2.5,without,693,1.84E-10
0.25% PET in LUFA soil,Sample,2.5,without,698,1.84E-10
0.25% PET in LUFA soil,Sample,2.5,without,703,1.84E-10
0.25% PET in LUFA soil,Sample,2.5,without,708,1.83E-10
0.25% PET in LUFA soil,Sample,2.5,without,713,1.82E-10
0.25% PET in LUFA soil,Sample,2.5,without,718,1.82E-10
0.25% PET in LUFA soil,Sample,2.5,without,723,1.82E-10
0.25% PET in LUFA soil,Sample,2.5,without,728,1.82E-10
0.25% PET in LUFA soil,Sample,2.5,without,733,1.81E-10
0.25% PET in LUFA soil,Sample,2.5,without,738,1.81E-10
0.25% PET in LUFA soil,Sample,2.5,without,743,1.81E-10
0.25% PET in LUFA soil,Sample,2.5,without,748,1.81E-10
0.25% PET in LUFA soil,Sample,2.5,without,753,1.81E-10
0.25% PET in LUFA soil,Sample,2.5,without,758,1.81E-10
0.25% PET in LUFA soil,Sample,2.5,without,763,1.81E-10
0.25% PET in LUFA soil,Sample,2.5,without,768,1.81E-10
0.25% PET in LUFA soil,Sample,2.5,without,773,1.81E-10
0.25% PET in LUFA soil,Sample,2.5,without,778,1.82E-10
0.25% PET in LUFA soil,Sample,2.5,without,783,1.82E-10
0.25% PET in LUFA soil,Sample,2.5,without,788,1.82E-10
0.25% PET in LUFA soil,Sample,2.5,without,793,1.83E-10
0.25% PET in LUFA soil,Sample,2.5,without,798,1.83E-10
0.25% PET in LUFA soil,Sample,2.5,without,803,1.83E-10
0.25% PET in LUFA soil,Sample,2.5,without,808,1.83E-10
0.25% PET in LUFA soil,Sample,2.5,without,813,1.83E-10
0.25% PET in LUFA soil,Sample,2.5,without,818,1.83E-10
0.25% PET in LUFA soil,Sample,2.5,without,823,1.84E-10
0.25% PET in LUFA soil,Sample,2.5,without,828,1.84E-10
0.25% PET in LUFA soil,Sample,2.5,without,833,1.84E-10
0.25% PET in LUFA soil,Sample,2.5,without,838,1.85E-10
0.25% PET in LUFA soil,Sample,2.5,without,843,1.85E-10
0.25% PET in LUFA soil,Sample,2.5,without,848,1.85E-10
0.25% PET in LUFA soil,Sample,2.5,without,853,1.85E-10
0.25% PET in LUFA soil,Sample,2.5,without,858,1.85E-10
0.25% PET in LUFA soil,Sample,2.5,without,863,1.85E-10
0.25% PET in LUFA soil,Sample,2.5,without,868,1.85E-10
0.25% PET in LUFA soil,Sample,2.5,without,873,1.84E-10
0.25% PET in LUFA soil,Sample,2.5,without,878,1.84E-10
0.25% PET in LUFA soil,Sample,2.5,without,883,1.83E-10
0.25% PET in LUFA soil,Sample,2.5,without,888,1.83E-10
0.25% PET in LUFA soil,Sample,2.5,without,893,1.82E-10
0.25% PET in LUFA soil,Sample,2.5,without,898,1.82E-10
0.25% PET in LUFA soil,Sample,2.5,without,903,1.81E-10
0.25% PET in LUFA soil,Sample,2.5,without,908,1.81E-10
0.25% PET in LUFA soil,Sample,2.5,without,913,1.81E-10
0.25% PET in LUFA soil,Sample,2.5,without,918,1.81E-10
0.25% PET in LUFA soil,Sample,2.5,without,923,1.82E-10
0.25% PET in LUFA soil,Sample,2.5,without,928,1.83E-10
0.25% PET in LUFA soil,Sample,2.5,without,933,1.83E-10
0.25% PET in LUFA soil,Sample,2.5,without,938,1.84E-10
0.25% PET in LUFA soil,Sample,2.5,without,943,1.84E-10
0.25% PET in LUFA soil,Sample,2.5,without,948,1.84E-10
0.25% PET in LUFA soil,Sample,2.5,without,953,1.84E-10
0.25% PET in LUFA soil,Sample,2.5,without,958,1.85E-10
0.25% PET in LUFA soil,Sample,2.5,without,963,1.85E-10
0.25% PET in LUFA soil,Sample,2.5,without,968,1.84E-10
0.25% PET in LUFA soil,Sample,2.5,without,973,1.84E-10
0.25% PET in LUFA soil,Sample,2.5,without,978,1.83E-10
0.25% PET in LUFA soil,Sample,2.5,without,983,1.82E-10
0.25% PET in LUFA soil,Sample,2.5,without,988,1.81E-10
0.25% PET in LUFA soil,Sample,2.5,without,993,1.79E-10
0.25% PET in LUFA soil,Sample,2.5,without,998,1.77E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,37,1.42E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,39.25069,1.41E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,41.56207,1.39E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,43.99483,1.37E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,46.60965,1.35E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,49.46722,1.34E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,52.62693,1.33E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,56.11866,1.32E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,59.94288,1.31E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,64.09881,1.30E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,68.58566,1.29E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,73.40266,1.29E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,78.54283,1.28E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,83.96374,1.28E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,89.61031,1.27E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,95.42744,1.27E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,101.36004,1.27E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,107.35317,1.26E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,113.36636,1.26E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,119.38498,1.26E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,125.39708,1.25E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,131.39069,1.25E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,137.35385,1.25E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,143.27473,1.25E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,149.14297,1.24E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,154.94913,1.24E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,160.68384,1.24E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,166.33767,1.24E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,171.90125,1.24E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,177.36924,1.24E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,182.74632,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,188.03874,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,193.2527,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,198.39443,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,203.47037,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,208.49063,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,213.46856,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,218.4176,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,223.35121,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,228.28284,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,233.22323,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,238.16944,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,243.11421,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,248.0503,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,252.97044,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,257.86747,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,262.74043,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,267.59851,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,272.45182,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,277.31047,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,282.18457,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,287.0833,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,292.00602,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,296.94622,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,301.89735,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,306.85283,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,311.8061,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,316.75238,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,321.69227,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,326.62739,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,331.55936,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,336.4898,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,341.42031,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,346.35208,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,351.2859,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,356.2225,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,361.16267,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,366.10715,1.22E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,371.05598,1.22E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,376.00508,1.22E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,380.94897,1.22E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,385.88214,1.22E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,390.79909,1.22E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,395.69438,1.22E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,400.56771,1.22E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,405.42802,1.22E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,410.28522,1.22E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,415.14921,1.22E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,420.02992,1.22E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,424.93633,1.22E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,429.86701,1.22E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,434.81373,1.22E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,439.76816,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,444.72196,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,449.6668,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,454.59733,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,459.51799,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,464.4352,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,469.35541,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,474.28503,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,479.23033,1.23E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,484.1928,1.22E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,489.16843,1.22E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,494.15297,1.22E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,499.14213,1.22E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,504.13163,1.22E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,509.1179,1.22E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,514.10202,1.22E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,519.08708,1.22E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,524.07614,1.21E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,529.07226,1.21E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,534.07852,1.21E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,539.09734,1.21E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,544.12983,1.21E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,549.17688,1.20E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,554.23943,1.20E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,559.31837,1.20E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,564.41427,1.20E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,569.52238,1.20E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,574.63394,1.20E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,579.74008,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,584.83192,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,589.9006,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,594.93995,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,599.95154,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,604.93831,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,609.90323,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,614.84924,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,619.77935,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,624.69818,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,629.61196,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,634.52698,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,639.44954,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,644.38593,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,649.34149,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,654.31592,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,659.30688,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,664.31204,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,669.32906,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,674.3556,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,679.3878,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,684.41899,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,689.44222,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,694.45055,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,699.43701,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,704.39577,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,709.33058,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,714.25008,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,719.16298,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,724.07797,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,729.00374,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,733.94656,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,738.90624,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,743.8815,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,748.87106,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,753.87367,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,758.88809,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,763.91393,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,768.95162,1.19E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,774.00163,1.20E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,779.06444,1.20E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,784.14051,1.20E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,789.22927,1.20E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,794.32435,1.20E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,799.41746,1.20E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,804.50029,1.20E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,809.56451,1.20E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,814.60199,1.20E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,819.61114,1.21E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,824.59933,1.21E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,829.57452,1.21E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,834.54469,1.21E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,839.51781,1.21E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,844.50147,1.21E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,849.49996,1.21E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,854.516,1.21E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,859.55228,1.22E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,864.6115,1.22E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,869.6963,1.22E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,874.80328,1.22E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,879.9178,1.22E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,885.02404,1.22E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,890.10618,1.22E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,895.14837,1.22E-10
CleanRun af. 4.59% PET in LUFA soil sample,Clean run after,45.9,with,900.13718,1.23E-10
